entry_point,image_base,size_of_image,size_code_section,dll_flag,num_sections,entropia_max,entropia_media,num_importaciones,num_dlls_importadas,num_exportaciones,file_size,label
10793,4194304,1001572,787986,256,3,5.198033161604872,4.788747056356973,190,16,0,4608771,0
5879,16777216,2115405,287602,320,5,6.376622197872339,4.021034810385064,147,10,1,937921,0
15808,4194304,2682528,824668,352,4,6.189611483573453,5.336722020801033,160,5,2,4288105,0
2969,8701360,74381,31500,2738,2,7.781065612822393,7.689264101888194,24,2,1,67160,1
13531,16777216,1195125,154912,288,5,5.241844451795161,3.73296123186642,156,15,1,137366,0
13411,4194304,1492080,1511594,256,5,4.8887975465881155,4.557381740204178,237,15,2,1857954,0
589,2048770662,151202,9461,36895,2,7.734784318267531,7.435764128886998,20,3,0,42720,1
2310,1737879200,154685,38095,64448,2,7.277320429859387,7.1234396673149485,16,1,0,64878,1
10898,16777216,2331610,1530511,256,3,5.621280746012845,4.158387342130468,76,16,3,3000817,0
13148,4194304,4221523,1676393,320,4,6.1872476763912365,5.280325115194151,130,8,1,4493532,0
14544,4194304,203794,451688,320,5,5.046326942591633,4.6727036568298015,188,14,1,4233678,0
8133,4194304,2757589,1508844,352,5,5.034304184160471,4.170871748255922,188,11,0,4086941,0
2759,601703632,42122,30479,61425,9,7.390605543183,6.877344002255779,20,2,0,49147,1
6390,4194304,801418,129381,352,5,4.548683573070227,4.453468510757716,65,11,2,2219632,0
9837,4194304,4987792,1192251,320,4,4.297144973925575,4.96479086650997,77,8,4,4558923,0
9231,16777216,684556,1474651,352,4,4.850861159815969,4.420409005943356,160,8,0,4255286,0
13753,4194304,93660,181701,288,6,4.011122562022157,4.05026151065268,199,6,3,102008,0
14019,16777216,2047467,798762,320,4,6.388455543510622,5.482059610052139,127,16,2,3993633,0
7594,16777216,797627,932433,256,6,5.376226449437381,5.074149645855266,101,18,2,1609514,0
249,830696838,134425,35205,42383,1,7.390429327785188,7.671258627600986,3,2,1,62397,1
3205,4242246911,46736,31943,41511,11,7.67360642454023,7.150010982344127,6,3,0,18152,1
1641,1847009883,68188,43130,59109,10,7.51050934809197,7.215297460623895,8,4,1,68322,1
4921,16777216,2912424,1438948,320,3,5.682565659279568,3.8684154285214642,94,12,4,2497135,0
7425,4194304,4927707,1654057,320,5,4.756658305953573,4.268288773050486,232,19,4,4135694,0
15285,4194304,4768084,900078,288,4,6.171864439508834,4.945656524084213,220,14,1,4166107,0
6316,16777216,652735,221016,352,5,5.82842826783328,5.338538522656141,103,16,2,3339336,0
2714,1849048604,70124,19654,49313,11,7.6845832579726085,7.315904581819783,3,2,0,69394,1
9211,16777216,4218247,760790,256,5,6.4607850294545965,4.366242414972627,186,16,4,3537718,0
13730,4194304,4256456,1944268,288,3,4.961986587489268,5.0023502803438555,107,12,1,2489672,0
5266,16777216,3237848,1979769,320,6,6.497158100979208,4.91032485431193,162,5,1,1532576,0
2775,4241819768,29281,1259,42707,2,7.929137919200454,7.30380671001074,27,2,0,16010,1
13650,16777216,2466466,130807,288,6,4.1170123545386765,5.127941910637721,235,9,0,1373152,0
2279,4037791470,76532,37000,18114,1,7.596416681698004,7.432221423524698,29,3,0,17203,1
11349,16777216,3313192,1745909,352,5,5.739834006005422,3.5949641555564584,163,9,1,164196,0
771,2657153652,69947,18547,33161,11,7.324693428622113,7.5969860773154645,3,1,1,5013,1
11503,4194304,2924221,1686900,256,6,4.552319655532281,4.390070591663064,180,5,1,4107822,0
14427,16777216,4214073,1971540,256,4,4.397679387068756,4.977686091866084,137,7,3,109082,0
5256,4194304,2551120,1514680,288,4,4.96875133884692,4.082780346391901,58,15,3,3112505,0
5562,16777216,2538262,1351547,288,3,6.222994213286668,4.573656802404296,157,10,2,4866686,0
14292,4194304,4249484,144074,352,6,4.18423958034585,4.354847899761588,177,5,3,3944143,0
8281,4194304,1989596,907918,320,4,5.320918300940555,4.641445385838338,112,13,4,2800284,0
987,3071072305,50228,18331,50769,9,7.361707522607233,7.5194446569363524,28,3,1,56541,1
9688,4194304,1728128,1660981,256,6,4.036087006947556,4.464221440508849,158,17,0,306148,0
4627,4194304,2286782,636732,320,5,4.820358790086986,5.438173455197849,246,9,1,775004,0
6484,4194304,2400640,1808026,320,5,6.089083147633311,4.880050624461221,226,18,3,334863,0
15413,4194304,4767227,1765334,256,5,5.964917053626568,3.5025798889126443,54,18,4,915693,0
1880,2825255329,168546,9513,62047,2,7.995367757287343,7.367474498456415,6,4,0,75301,1
1969,296635373,52541,28213,32698,10,7.521353620282337,7.206559834810135,23,2,1,76670,1
2478,1247054032,45102,13646,16617,9,7.695609014067057,7.046243218709467,9,1,0,18605,1
13560,16777216,1201486,628993,352,3,4.471831385857406,4.979747809665869,101,5,0,1067514,0
3140,4055340749,77893,18543,47112,2,7.290526814032378,7.2736520965499425,18,3,0,56971,1
14462,16777216,276994,66301,288,4,4.147439425974903,5.202518052348834,124,10,4,4250522,0
5831,16777216,1994009,785567,256,5,4.7484258583857475,5.415224651843484,204,19,3,2843105,0
9809,16777216,2120117,441420,352,4,4.091998501000295,4.5696225956156695,132,19,4,2849170,0
15631,4194304,1316347,1818163,352,4,4.68662035654382,4.2570131929772606,248,12,4,3188319,0
1935,235078658,135802,3805,31197,9,7.268507162029375,7.733786559672752,6,4,1,19894,1
5361,16777216,3934374,423197,256,6,4.076667446160075,5.040185077918178,201,9,0,3149391,0
35,3325156582,193468,28580,38822,11,7.922225403935051,7.794256721557191,27,3,1,66117,1
6147,16777216,1377021,1382626,352,5,4.393794089721715,5.461961882031629,55,9,2,2916281,0
13136,16777216,275900,709740,256,6,4.75079917280754,3.6173342646650823,174,16,3,428627,0
480,2216332386,75289,44106,53493,11,7.558845513425678,7.397148742901722,26,4,0,61400,1
5202,16777216,4697086,745447,320,6,5.650294084705077,4.351087936099443,197,6,0,417382,0
14523,16777216,3700699,1396482,256,4,5.1848355352309845,4.838901587123887,138,14,4,2840144,0
12546,4194304,158065,1279202,256,6,6.331865190018645,4.25353694259347,210,7,1,3543769,0
13846,4194304,2204676,879055,256,5,5.268309948982674,4.908858067100157,227,6,2,3249924,0
7804,4194304,2655977,948865,256,5,4.487860551345787,5.350897735407715,235,19,0,1135846,0
3682,437050170,192164,26559,15097,10,7.31215065970852,7.176801948315022,5,4,1,47753,1
4616,16777216,4762047,781849,256,3,5.381877610181174,4.455303975414498,56,15,2,2561788,0
11913,16777216,2955983,408315,288,3,4.121236455679917,3.7743956167453305,198,12,2,854329,0
6248,16777216,2843647,204688,352,6,5.259390844417846,3.7768055980324036,190,13,3,657082,0
4163,16777216,4608743,625490,256,6,5.871843798872653,4.335080471856984,219,6,3,1138729,0
14393,4194304,4062072,1480952,352,5,4.3633442780678555,4.8619325317093836,77,11,4,3477482,0
3344,1730829624,49212,9096,36887,9,7.90282924529035,6.903032702470738,13,2,0,53260,1
8366,4194304,2369960,1906381,352,5,4.0023152668285125,3.813416912571216,239,13,1,4564626,0
16140,4194304,1046674,792670,352,6,4.780450181516991,5.352566642143146,139,8,1,300120,0
3259,2804062489,142905,6173,41817,10,7.5586141129696145,7.366642676931244,6,4,1,42580,1
12460,16777216,3210414,1827732,288,5,5.396410166919766,5.179748565463479,135,8,0,926172,0
13541,4194304,223828,1949434,352,6,5.662259197603693,5.230480700143004,230,10,0,4673646,0
2863,2439609465,137548,43010,32548,9,7.6092137463342135,6.963217656714524,26,4,0,5591,1
1098,284449489,11026,21393,39285,10,7.724438008094736,7.748655860157213,24,2,0,75183,1
6450,16777216,2359220,1576012,256,3,6.168953811539941,4.017705879847775,197,10,2,4879713,0
13836,4194304,880896,1236723,256,4,4.40298060730841,4.205468808520676,108,5,4,3769126,0
9462,4194304,2496856,143286,256,3,5.184419379578932,3.691759075402171,171,18,3,3518217,0
3726,2341156299,128836,11703,58686,11,7.3967833296768415,7.744886397138545,22,3,0,19450,1
6130,4194304,402957,461130,288,6,5.537469407374113,4.397373437183592,102,19,2,2447982,0
12963,16777216,3061089,233218,288,6,4.648212002270388,4.1231981097511134,130,13,2,337236,0
5567,4194304,4967936,1548061,256,4,4.344086962830923,3.569143326636463,68,14,0,2213914,0
4493,16777216,925398,1658703,352,4,5.521125924484394,5.192521726824919,181,10,3,4608124,0
797,3274357695,105958,23553,34257,11,7.777087843863136,7.0950782090937885,4,1,0,67191,1
10284,16777216,3271433,1597059,320,6,4.252858033319008,3.6472237876327602,132,8,2,540274,0
4267,16777216,2395967,1216330,256,3,4.968482324410884,4.368009353301786,182,9,4,1096371,0
6924,16777216,3925381,979359,256,3,5.967040729267531,4.306097565340542,171,9,1,2319030,0
296,986923652,186267,13333,33483,2,7.237226247661725,7.402870237615172,28,2,0,47357,1
4361,16777216,4023466,1586618,288,6,4.115162250255477,4.542974225638373,134,15,3,2995533,0
9557,4194304,4954508,624695,288,4,5.033231247382011,3.609178099852852,214,5,1,2128540,0
4089,1199195030,52735,2196,3414,2,7.8480570945009624,7.0624122729096035,11,3,1,66227,1
12007,4194304,3152783,1128398,352,4,4.585916581237652,5.3476177591681635,205,13,0,340633,0
2126,2629674195,98837,25009,945,9,7.625103298073097,7.6798656433112855,2,4,0,7917,1
15402,4194304,3641451,112797,320,5,4.094665291607821,5.181152866876555,198,7,0,1829477,0
10489,4194304,623699,1740671,288,5,5.170213453638983,3.5110023480795975,93,12,3,1276967,0
8541,4194304,1000009,186968,256,3,5.000530052941495,5.076438083999447,130,5,1,117241,0
16053,4194304,4742371,81309,352,5,6.459551250579016,5.125603782851699,61,11,1,4922890,0
4701,4194304,1684496,34670,256,3,5.219940412206618,4.387139600328327,246,7,0,1618943,0
16057,16777216,165505,516193,288,6,5.114000074253322,5.280716003308496,229,18,4,3635668,0
8527,16777216,4236212,458341,352,4,4.428012355608565,4.986302886810105,57,11,3,615916,0
14755,4194304,1047598,1660009,320,4,5.9350602149810925,5.385581528255324,234,11,1,3523916,0
10683,4194304,718644,577589,288,4,5.274972323779662,3.717181233943135,199,17,3,2265342,0
3340,2002856575,148422,48872,18413,11,7.753012161295155,7.03283264217804,11,4,0,18440,1
10625,4194304,3416172,1654556,288,3,4.64285509285299,4.935865291087249,204,17,4,984246,0
3705,1524414996,104821,45568,24055,2,7.4713735386125375,7.069459789393688,14,1,1,39621,1
6016,4194304,3869549,460830,320,5,4.509452427366824,5.407002029656342,88,15,3,3449236,0
9488,4194304,4804905,1179163,256,5,5.0291392378243405,4.810746900093256,246,6,3,4492535,0
15251,4194304,1576875,1468933,352,4,5.157566580222163,3.874461252179703,166,6,2,1019015,0
15911,4194304,930666,1051829,352,6,6.203907999660956,3.710156517897539,195,13,1,2668712,0
11420,4194304,1325182,772852,288,4,5.566637955008385,4.303040165360552,160,12,1,3105170,0
5419,16777216,851610,839655,256,4,5.028201881552066,4.69515052186728,189,14,4,1183860,0
14646,4194304,1886015,1932743,288,4,5.890767786177383,5.065671107908607,176,16,3,3181881,0
12747,16777216,3889283,205526,320,4,4.841517583913792,3.726863022731999,133,10,2,4632999,0
15000,4194304,1354074,32261,288,4,4.4410056871360375,5.414438298418679,210,19,0,321880,0
11359,16777216,4416766,310476,256,4,4.563808645707712,5.226983835126436,139,5,3,890937,0
10816,4194304,3702505,1528781,256,5,6.290329219775067,4.4798711999129255,108,6,0,52826,0
11857,16777216,1028451,1228754,320,4,6.474146241679359,5.0585062251196655,57,9,3,460376,0
6489,16777216,470871,1545347,320,6,6.497228871886058,5.191571676205219,240,11,3,4982353,0
5259,4194304,4492916,1533904,288,3,4.091079868274653,3.682339071065505,77,11,1,1286191,0
4958,4194304,1552936,1349768,320,6,4.503011245314682,4.554196178344925,172,13,1,3858467,0
13470,16777216,4935620,874862,256,6,4.656431152900387,3.7719387801207436,102,15,0,2116073,0
13179,16777216,2414289,1311271,352,5,5.139351826998736,4.128333223815172,189,5,1,2265090,0
2839,2689609768,74720,22070,24328,11,7.352923194459398,6.9179649949063755,23,4,1,41136,1
15271,16777216,2819711,1000697,288,4,4.173541328623414,3.659533284971123,165,7,1,987716,0
14675,16777216,4998838,1939889,352,4,4.023336433050062,3.895608907346339,244,10,2,729458,0
356,1861537024,151609,48129,36391,1,7.876167597117896,6.999987961717541,29,3,0,4781,1
1599,4290055851,152421,43660,53007,1,7.3728788174141,7.62887900157076,20,1,0,79877,1
13126,4194304,2368186,162713,256,3,5.622117334984027,4.010153522684664,132,9,0,375166,0
11755,4194304,3582253,1914912,256,4,5.715118761618871,4.702871351958774,217,19,2,672465,0
7092,16777216,2044209,1073024,288,6,5.251517145266639,4.912979437201376,160,15,2,4302002,0
13866,4194304,3151864,819643,352,4,6.200887205032037,4.412502289455734,140,14,4,4795246,0
3175,2769257551,149487,24235,58039,10,7.388732609995694,7.504255048329785,13,3,0,25912,1
9220,4194304,3069803,372563,256,4,5.212400625609037,4.289992620345126,104,14,0,126686,0
8036,4194304,1281099,1876205,256,5,5.6086555853840245,4.034764977589516,104,14,0,3541938,0
1057,3055674507,149117,14721,54817,1,7.430433076311613,7.3835866105929835,22,2,1,78266,1
6125,16777216,1686756,503782,320,5,4.104653813517095,5.319584567658733,100,8,2,398135,0
11824,16777216,2557204,993599,288,3,5.37285144221395,4.798969580413983,84,15,2,239022,0
8670,4194304,587901,107261,352,3,6.428940312270141,4.263837767836684,137,6,4,2225192,0
11213,16777216,1922674,1373577,256,4,4.791150356038117,5.315866245637186,118,17,0,2900192,0
11302,4194304,1077057,99478,320,6,5.107272078302074,4.298311259953105,81,10,1,2468229,0
12914,16777216,4587934,1755960,352,4,5.373669373349861,4.278094397654327,229,7,1,138319,0
7769,4194304,4266375,1229129,256,4,4.876834879358196,4.417167647752641,186,17,3,2558508,0
15223,16777216,4154884,1386416,320,6,5.439693146339707,3.772940329085378,242,7,1,3210302,0
13699,16777216,1900999,892998,288,3,5.7034738382596535,3.733583655546635,193,14,4,2290567,0
16293,4194304,3829155,593048,352,5,4.537689520390836,4.152716025585152,51,18,3,1960011,0
9695,16777216,199025,709443,352,3,5.907475673332588,4.9857331686310165,60,14,0,890981,0
14899,4194304,2251205,1135277,352,5,4.862569967106537,4.503609630152136,53,5,1,2114217,0
11905,4194304,2040985,490173,352,4,5.99804095062795,4.6961601182236405,72,16,2,711233,0
12700,4194304,1836012,605259,256,3,5.609395955498656,4.197252846719038,230,16,0,1100423,0
3154,820363970,128983,48338,57028,1,7.77540611937563,7.501589951085576,23,2,0,65288,1
2775,2787450960,65850,17695,4456,2,7.35762275474047,6.992300427949404,26,3,1,55536,1
3543,943733253,6739,46697,13251,9,7.867388147863234,7.7206872007858856,13,1,1,11102,1
2874,2559618353,145055,4706,27344,11,7.570334245172923,6.9922661215866615,7,1,1,5152,1
1018,1197280553,62214,14536,42698,11,7.513963474614236,7.26893514647831,16,3,1,49791,1
8164,4194304,2096907,1948543,288,3,4.203161734868806,5.0276057046604805,246,18,0,2632075,0
6841,16777216,279267,942045,256,3,4.288176919514362,4.218025664287596,220,14,4,1064353,0
3296,983923477,187444,1529,47162,1,7.705195565700409,6.958461512724268,13,1,1,50327,1
2173,531757256,81981,27456,55157,10,7.633855679111441,6.952379031858274,9,2,0,35595,1
5050,4194304,1089390,1186691,352,5,6.026401525295448,5.299385503392507,98,11,4,2150542,0
10087,16777216,2731495,186434,256,6,4.866881245652657,3.747772406067654,191,19,1,1492788,0
15101,4194304,3709102,969584,352,6,5.763161374767591,3.6451828526473307,95,10,0,1089131,0
10202,4194304,3363897,1033627,256,6,5.386124704991319,4.052259735305327,218,18,2,69514,0
1937,890693542,12082,23590,58082,11,7.259683446526148,7.660300403470741,12,1,0,56305,1
12633,16777216,2280353,17749,256,6,4.310375032276696,3.8845679522845487,137,13,0,2595317,0
5521,16777216,848147,1844201,256,4,4.594660091096549,3.9113341133271584,54,16,3,4394626,0
6884,16777216,4084611,1944419,256,5,5.694758962653786,3.883788544250815,180,19,1,4175280,0
14206,4194304,3748985,261861,352,6,5.92652333159608,4.237243462085202,59,14,1,4869910,0
9344,16777216,1664767,943575,320,6,6.090065508944317,5.332693444761485,112,17,3,1872689,0
7909,4194304,1098272,473136,256,4,5.480007218622176,4.525843155110672,108,5,0,4535714,0
3265,1058721738,134413,49387,31225,10,7.6121885452190945,7.088319188087116,24,3,1,50735,1
4634,4194304,2418104,1300311,288,5,4.061208603669026,5.116369620075849,189,12,1,2060137,0
13837,16777216,459091,1320681,288,5,5.407394634465729,5.136508049307729,165,19,1,4540872,0
4217,4194304,3026742,941029,256,5,5.824204983985784,3.6777343283604793,58,17,4,2531904,0
6992,4194304,3426987,1843181,288,6,5.402153932340969,4.2580595333228715,57,15,2,1523587,0
11520,16777216,4170905,1356987,288,3,4.534545386980577,4.666028532442485,160,11,0,2882748,0
12665,4194304,2154154,1048740,320,4,5.47246822642154,5.020137541641781,122,13,4,4897553,0
15381,16777216,157531,1491713,256,5,6.496738731300956,4.55258157000075,150,8,3,2243746,0
5566,4194304,2309909,1300707,352,6,4.875575491419715,4.238285364365537,229,7,0,685345,0
15931,16777216,2638975,1528376,352,3,4.390020869568774,4.927618428405301,248,9,0,1063149,0
15070,16777216,3814702,82496,288,4,4.176223763392298,4.3636960022693945,164,17,1,2084217,0
2605,3843917096,157103,17348,31916,2,7.605800884437337,6.9074891842695285,5,3,1,42322,1
13685,4194304,4309262,193864,288,3,6.433139975244127,4.700642940093289,233,6,4,4349075,0
6118,4194304,3915149,146555,320,5,6.013965264238667,5.0264315079443085,162,13,0,3509326,0
14372,16777216,3831028,159527,320,3,4.810849983009098,5.089835166182999,168,7,1,2753884,0
7888,4194304,4420656,861659,288,3,4.564094964075897,3.854534155233896,198,13,4,4112897,0
9617,16777216,4824368,1978292,256,4,4.861915484914886,4.566776001669895,206,5,4,878350,0
2859,1252587333,68133,17508,47699,9,7.625111376389418,7.269098760577931,21,4,0,73853,1
13234,4194304,3643881,1353087,256,5,5.992428479788663,4.9257614441852375,156,11,3,4372503,0
14238,16777216,3296570,1332513,288,3,6.478495122214053,5.0453860464077085,222,5,4,3633717,0
1199,3375965790,155234,49592,52299,2,7.691697743853249,7.570651607959818,14,4,0,23323,1
2772,619766644,182476,49238,41964,1,7.813501972922582,7.129283997902971,13,2,1,25941,1
569,523970553,173967,25876,7382,10,7.960498812084145,7.107808179872179,26,3,1,42505,1
14229,16777216,887216,202538,352,4,5.08721038605364,4.1053830949538375,145,13,1,1779715,0
4335,16777216,3399133,132029,288,5,5.864860889839537,3.650178761266382,195,10,3,872542,0
13561,4194304,4796969,746598,320,3,5.208337533040342,3.5514075431505487,247,19,2,887526,0
2391,3606271710,162264,12237,31913,11,7.964338427161487,6.804446587977789,18,2,0,75401,1
7594,16777216,4949624,1101741,288,4,6.239327095662871,3.7458893128042425,238,5,1,2671814,0
694,1718378681,98307,5003,20163,2,7.584337767049605,7.314058687554206,7,1,1,36826,1
5749,4194304,3136554,1900503,256,5,4.411765351227161,5.23198821004905,71,8,2,4053365,0
8297,4194304,4312479,517926,288,6,4.832166876540852,4.22234662083538,160,19,4,463642,0
9831,16777216,1656880,913220,288,5,5.6918465737235335,5.48693138056074,217,17,0,672642,0
11599,4194304,4006153,764458,288,4,6.075867101533903,5.074140253854717,174,19,4,691131,0
15432,4194304,1279402,1795015,288,6,6.033816373951349,4.302836678886958,128,10,1,3321114,0
14203,4194304,1788436,664858,288,3,4.896018231255239,4.140757919274961,211,7,1,3828961,0
14438,4194304,3609327,1799088,352,4,6.445106851014094,4.2490989625108995,72,5,4,337926,0
10280,4194304,2965395,1207974,288,6,4.829531563144262,5.1895354869247505,117,10,4,4055745,0
7485,4194304,480533,1690207,352,5,5.4632747614638095,3.6732783845906334,115,11,1,102397,0
7684,16777216,1490887,375778,288,3,5.101130863040667,4.26542108719526,163,18,2,703931,0
13294,16777216,2660915,1439517,352,3,4.67859854391094,4.540102557241895,162,11,3,2047886,0
10930,16777216,2147092,1047515,352,6,4.44942926948728,4.831174334246511,75,17,1,719148,0
15368,16777216,1354203,1303156,256,6,4.904211687555375,4.9708906715566625,92,9,0,4651256,0
4730,16777216,1830348,1006956,320,4,6.283040146271512,5.491195053489299,107,5,2,2065068,0
1669,3536022692,60617,15055,8063,1,7.725004806493708,7.4660849394466835,9,2,1,27825,1
7501,16777216,2719701,1124772,256,5,5.167545893532999,5.404100441933409,114,15,4,330418,0
12704,4194304,1673910,1185770,320,6,4.687192691562547,4.276517390024902,83,15,2,2745786,0
11041,16777216,4454408,710719,256,4,4.487857922839966,4.569603826360804,246,12,1,1741962,0
9716,16777216,1532127,1538166,320,5,5.069735657948118,4.079813256430952,229,12,3,573550,0
8567,16777216,3768826,319937,320,6,5.865260580178753,3.5764508905654813,126,18,0,3482002,0
4751,16777216,3173014,1825288,320,4,4.397794367726182,4.943243070059934,225,5,0,51605,0
5034,16777216,787765,994697,320,6,6.190861673493793,3.600691692472937,151,11,4,1111525,0
2172,2158445594,171149,14322,61663,9,7.8580609930376,7.380958648032347,25,4,0,53534,1
3940,3803559699,8096,7587,4969,1,7.603581169504744,7.334150408200546,12,3,1,37049,1
12652,16777216,336829,583239,256,3,4.713772479226041,4.938917212664061,93,13,0,2617849,0
4474,16777216,2412143,74858,320,4,4.501666563532294,3.878612718401138,76,5,0,4686439,0
11669,16777216,4628564,1070153,320,6,4.960520008011232,4.8915673269503195,106,12,3,1199509,0
15994,4194304,3451842,143410,256,3,4.231397346845832,3.8162035778872596,121,9,3,2406697,0
5208,4194304,3813078,1650800,320,5,4.132580929179711,3.9938184762549307,231,9,3,2027794,0
15650,4194304,2224889,1177635,352,3,6.453155626859972,3.666578440769202,179,11,1,224018,0
450,2430685112,187409,49040,64993,9,7.372344954469052,7.01816729701556,6,2,0,50191,1
2993,3731664214,161114,3404,41739,11,7.24262178639265,7.345686402707692,18,3,1,66086,1
4776,16777216,2922189,742505,320,4,4.614461691247309,4.017669836370234,185,12,0,363874,0
532,460867905,102366,26961,37946,11,7.87369568772035,7.723601324323926,3,4,0,59346,1
12057,4194304,3387266,1531975,288,5,6.201312440898297,4.695492169909186,154,17,3,1057158,0
14098,4194304,2038225,862501,320,3,6.187243001181473,4.191394061301716,242,9,0,2098893,0
13765,16777216,744657,1614451,320,3,5.324501527268678,3.9094399186708246,239,15,1,4150594,0
7951,4194304,1635094,667456,352,3,5.727830036343821,5.021254464222233,128,8,4,598063,0
158,2606135178,124263,36117,54170,10,7.931511602000481,7.127384610696601,25,1,0,51857,1
12318,16777216,1660698,1169869,320,3,4.193165075634134,5.311514063659685,161,14,1,3067576,0
13705,4194304,3441376,869045,320,5,4.260357531742564,5.130531408610627,88,19,2,3387010,0
12482,16777216,1603541,1898258,288,4,5.557713143675553,4.605723947070393,163,7,1,2723960,0
1550,3848446299,30969,37095,46748,10,7.722792375158467,7.469867087591244,5,4,1,20907,1
8195,4194304,2666281,1756179,320,5,4.346769007897024,4.697139584594316,248,7,4,2635832,0
5138,16777216,3041164,11970,256,6,4.599214252102803,4.923473458689238,235,7,4,3424914,0
13986,16777216,121449,487815,352,3,4.804572924241473,5.433486381025608,94,11,3,3670120,0
9426,4194304,1215214,598816,288,3,5.810900237107003,4.128394972937613,137,10,0,2689310,0
12531,4194304,2928833,557445,320,5,4.19767294341989,4.215463350831469,103,8,0,4519567,0
1087,97833709,25491,8282,22211,2,7.724337031350221,6.993586759008341,16,3,0,33757,1
11923,4194304,585834,456684,352,4,5.670087610233569,4.751941960085579,195,14,3,3218621,0
7223,4194304,349112,156474,352,4,5.223574748146033,5.08200217232328,101,6,0,2115949,0
3887,2898208734,88069,10819,6018,10,7.597942677588294,6.95245006807526,24,2,0,42659,1
2622,3736429495,104188,26048,64535,1,7.643955504569189,7.406966466013883,23,1,1,12345,1
2931,165045986,112986,22756,28287,1,7.9579303949523705,7.384015577176596,17,3,0,31556,1
15758,4194304,2899717,1091523,320,5,4.124346913802671,4.785776648579934,191,14,4,4231678,0
13771,4194304,2402762,420483,320,4,4.59285715797773,5.313910446485124,148,16,3,4212878,0
15055,4194304,1483032,125611,320,3,4.701310513536224,4.752041800203573,113,11,2,4103790,0
12936,16777216,2877278,1047671,320,3,4.328012401789439,5.176334068218792,159,9,3,4073651,0
1419,2373253046,88203,38954,19763,2,7.5658638395514695,7.482433872541263,15,2,0,69174,1
8358,4194304,3467489,1526880,320,5,5.610217143341601,4.42263150346206,189,7,0,1243968,0
11450,16777216,4505451,1179765,320,6,5.364102185035556,4.55326186649045,138,15,1,2746328,0
5813,16777216,3232842,1990068,352,6,4.538392918698511,3.6118817479489,64,9,2,2196124,0
837,101534490,35214,24821,46282,10,7.213878255338138,7.648020811146263,24,1,0,21265,1
5264,16777216,52812,907669,352,5,4.480285560623028,4.3713793080957455,112,19,3,888591,0
4607,16777216,2006411,1745487,288,3,4.910270905604937,4.358784654859364,157,7,1,3385433,0
4725,16777216,2975738,1435100,320,6,5.602660907788007,4.57696921903808,239,15,3,4461187,0
177,783027502,116716,38620,373,11,7.51265217836563,7.15466827294649,8,4,1,24609,1
15131,16777216,4553966,1911549,256,4,4.454538632309429,4.575074869699256,51,10,1,2048110,0
10910,4194304,598085,1449628,288,4,5.665542913263449,5.324675858701275,174,17,4,2033742,0
4722,4194304,4751764,393177,352,4,5.931990421187922,3.9255831840830218,233,12,0,1344109,0
2493,1481841705,147452,12980,50878,9,7.614879259499388,7.073991888573138,11,1,0,65365,1
10498,4194304,3046889,1567714,320,3,5.8545522839322945,4.069300866245618,73,16,4,3561957,0
10457,4194304,1781470,612294,288,4,4.30668367402996,4.398914321027988,172,7,1,1897673,0
3110,101687173,175770,19248,42926,11,7.350619797839431,6.835603781337772,14,3,0,38211,1
3206,2947037640,171187,44042,65373,9,7.421422180157975,7.200780080345681,18,1,0,43533,1
5192,16777216,3901272,43495,256,4,5.150988967732559,3.8128576560667304,173,15,2,1638589,0
15882,16777216,871801,319874,320,4,5.781241525908053,4.351605112863158,87,14,0,1554815,0
9863,4194304,990851,131995,256,4,5.370149024606581,4.041039193420402,200,19,0,2768080,0
15655,16777216,1653311,1283445,288,5,5.777219206823725,4.668784894777227,165,5,1,2160220,0
5413,4194304,119917,1671473,320,3,4.746808812436079,5.477324110820165,237,12,2,4482702,0
6070,16777216,1420391,437159,288,3,5.92265478460005,5.10075406296505,245,5,3,272519,0
5348,4194304,4649749,789964,288,3,5.726762032553252,4.034182553274826,101,8,2,2132818,0
11232,4194304,1864089,1710816,288,3,5.320785988920639,4.414676666306653,225,12,0,3352267,0
3348,1320107521,75569,31098,40806,10,7.208692942394693,7.00456988974248,20,3,1,32472,1
7038,16777216,2288637,1208536,288,3,5.136981893292624,4.083376182934801,147,7,2,715013,0
12106,4194304,2149177,1234157,352,6,6.149275161705515,5.454223840922166,93,10,4,3422638,0
81,3037078095,24492,38057,43705,1,7.559623417793821,7.643570205717959,29,1,1,16112,1
13187,4194304,2200028,1143581,352,5,6.16514678795959,3.765454294518632,106,16,4,2114808,0
3800,3980177304,18489,33517,46693,11,7.742888467014666,7.551015708152715,26,2,0,25439,1
5461,16777216,3497701,1313676,288,4,5.719567073440564,5.499954040835388,80,17,3,1201796,0
10231,4194304,1991776,1599064,352,3,4.304225718435224,3.9175109779981403,135,7,0,3417689,0
1237,142796527,36582,9413,22086,2,7.600166022246167,7.73498482353041,17,2,0,50511,1
10616,16777216,3298336,1863174,256,5,5.513110902043962,4.819384957082237,154,18,4,3214468,0
10659,4194304,1323992,330480,288,5,5.418516436616933,3.608880854788816,168,5,4,2904285,0
13887,4194304,3519905,1745959,320,3,4.544495838050787,3.758502177895239,186,16,4,1160499,0
9566,4194304,4835669,997089,352,5,5.704027120843515,3.617579323134032,151,14,1,229213,0
12348,16777216,4024113,1337100,352,6,4.156379465693236,3.7528234872836777,113,15,2,1044802,0
12460,4194304,1718829,1130408,256,3,4.859516120484627,4.989382338752292,246,14,2,4769641,0
